Depth(X),Depth(Y),Depth_dt(X),Depth_dt(Y),Tension(X),Tension(Y)
42910.2814,-5.812481239,42910.28141,0,42910.2814,354.7640205
42910.28141,-5.812481239,42910.28142,0,42910.28141,355.1254714
42910.28142,-5.812481239,42910.28144,0,42910.28142,354.5832951
42910.28144,-5.812481239,42910.28145,0,42910.28144,355.1254714
42910.28145,-5.812481239,42910.28146,0,42910.28145,355.3061968
42910.28146,-5.812481239,42910.28147,0,42910.28146,354.7640205
42910.28147,-5.812481239,42910.28148,0,42910.28147,355.8483731
42910.28148,-5.812481239,42910.28149,0,42910.28148,354.5832951
42910.28149,-5.812481239,42910.2815,0,42910.28149,355.4869223
42910.2815,-5.812481239,42910.28152,0,42910.2815,355.3061968
42910.28152,-5.812481239,42910.28153,0,42910.28152,355.8483731
42910.28153,-5.812481239,42910.28154,0,42910.28153,356.0290986
42910.28154,-5.812481239,42910.28155,0,42910.28154,356.0290986
42910.28155,-5.812481239,42910.28156,0,42910.28155,355.3061968
42910.28156,-5.812481239,42910.28157,0,42910.28156,356.9327257
42910.28157,-5.812481239,42910.28159,0,42910.28157,355.8483731
42910.28159,-5.812481239,42910.2816,0,42910.28159,356.5712748
42910.2816,-5.812481239,42910.28161,0,42910.2816,358.0170783
42910.28161,-5.812481239,42910.28162,0,42910.28161,356.5712748
42910.28162,-5.812481239,42910.28163,0,42910.28162,357.6556274
42910.28163,-5.812481239,42910.28164,0,42910.28163,355.8483731
42910.28164,-5.812481239,42910.28166,0,42910.28164,354.5832951
42910.28166,-5.812481239,42910.28167,0,42910.28166,356.5712748
42910.28167,-5.812481239,42910.28168,0,42910.28167,356.5712748
42910.28168,-5.812481239,42910.28169,0,42910.28168,356.0290986
42910.28169,-5.812481239,42910.2817,0,42910.28169,356.0290986
42910.2817,-5.812481239,42910.28171,0,42910.2817,355.4869223
42910.28171,-5.812481239,42910.28172,0,42910.28171,357.6556274
42910.28172,-5.812481239,42910.28174,0,42910.28172,356.209824
42910.28174,-5.812481239,42910.28175,0,42910.28174,358.1978037
42910.28175,-5.812481239,42910.28176,0,42910.28175,359.4628817
42910.28176,-5.812481239,42910.28177,0,42910.28176,358.1978037
42910.28177,-5.812481239,42910.28178,0,42910.28177,358.0170783
42910.28178,-5.812481239,42910.28179,0,42910.28178,363.4388412
42910.28179,-5.812481239,42910.28181,0,42910.28179,361.270136
42910.28181,-5.812481239,42910.28182,0,42910.28181,359.6436072
42910.28182,-5.812481239,42910.28183,0,42910.28182,361.9930378
42910.28183,-5.812481239,42910.28184,0,42910.28183,363.8002921
42910.28184,-5.812481239,42910.28185,0,42910.28184,360.9086852
42910.28185,-5.812481239,42910.28186,0,42910.28185,364.1617429
42910.28186,-5.812481239,42910.28188,0,42910.28186,361.9930378
42910.28188,-5.812481239,42910.28189,0,42910.28188,361.270136
42910.28189,-5.812481239,42910.2819,0,42910.28189,361.0894106
42910.2819,-5.812481239,42910.28191,0,42910.2819,357.474902
42910.28191,-5.812481239,42910.28192,0,42910.28191,358.3785292
42910.28192,-5.812481239,42910.28193,0,42910.28192,360.5472343
42910.28193,-5.812481239,42910.28194,0,42910.28193,358.1978037
42910.28194,-5.812481239,42910.28196,0,42910.28194,360.3665089
42910.28196,-5.812481239,42910.28197,0,42910.28196,362.3544886
42910.28197,-5.812481239,42910.28198,0,42910.28197,360.3665089
42910.28198,-5.812481239,42910.28199,0,42910.28198,361.9930378
42910.28199,-5.812481239,42910.282,0,42910.28199,362.7159395
42910.282,-5.812481239,42910.28201,0,42910.282,362.5352141
42910.28201,-5.812481239,42910.28203,0,42910.28201,365.6075464
42910.28203,-5.812481239,42910.28204,0,42910.28203,359.8243326
42910.28204,-5.812481239,42910.28205,0,42910.28204,361.6315869
42910.28205,-5.812481239,42910.28206,0,42910.28205,359.8243326
42910.28206,-5.812481239,42910.28207,0,42910.28206,359.6436072
42910.28207,-5.812481239,42910.28208,0,42910.28207,361.6315869
42910.28208,-5.812481239,42910.28209,0,42910.28208,358.1978037
42910.28209,-5.812481239,42910.28211,0,42910.28209,361.6315869
42910.28211,-5.812481239,42910.28212,0,42910.28211,360.5472343
42910.28212,-5.812481239,42910.28213,0,42910.28212,358.9207054
42910.28213,-5.812481239,42910.28214,0,42910.28213,360.5472343
42910.28214,-5.812481239,42910.28215,0,42910.28214,361.270136
42910.28215,-5.812481239,42910.28216,0,42910.28215,360.3665089
42910.28216,-5.812481239,42910.28218,0,42910.28216,364.1617429
42910.28218,-5.812481239,42910.28219,0,42910.28218,366.8726244
42910.28219,-5.812481239,42910.2822,0,42910.28219,363.2581158
42910.2822,-5.812481239,42910.28221,0,42910.2822,361.0894106
42910.28221,-5.812481239,42910.28222,0,42910.28221,361.9930378
42910.28222,-5.812481239,42910.28223,0,42910.28222,360.9086852
42910.28223,-5.812481239,42910.28225,0,42910.28223,361.9930378
42910.28225,-5.812481239,42910.28226,0,42910.28225,364.5231938
42910.28226,-5.812481239,42910.28227,0,42910.28226,363.2581158
42910.28227,-5.812481239,42910.28228,0,42910.28227,361.8123123
42910.28228,-5.812481239,42910.28229,0,42910.28228,364.1617429
42910.28229,-5.812481239,42910.2823,0,42910.28229,359.6436072
42910.2823,-5.812481239,42910.28231,0,42910.2823,359.4628817
42910.28231,-5.812481239,42910.28233,0,42910.28231,361.9930378
42910.28233,-5.812481239,42910.28234,0,42910.28233,360.1857835
42910.28234,-5.812481239,42910.28235,0,42910.28234,361.6315869
42910.28235,-5.812481239,42910.28236,0,42910.28235,358.0170783
42910.28236,-5.812481239,42910.28237,0,42910.28236,362.3544886
42910.28237,-5.812481239,42910.28238,0,42910.28237,361.8123123
42910.28238,-5.812481239,42910.2824,0,42910.28238,360.5472343
42910.2824,-5.812481239,42910.28241,0,42910.2824,358.9207054
42910.28241,-5.812481239,42910.28242,0,42910.28241,357.6556274
42910.28242,-5.812481239,42910.28243,0,42910.28242,358.73998
42910.28243,-5.812481239,42910.28244,0,42910.28243,358.3785292
42910.28244,-5.812481239,42910.28245,0,42910.28244,359.8243326
42910.28245,-5.812481239,42910.28247,0,42910.28245,358.9207054
42910.28247,-5.812481239,42910.28248,0,42910.28247,357.2941766
42910.28248,-5.812481239,42910.28249,0,42910.28248,359.1014309
42910.28249,-5.812481239,42910.2825,0,42910.28249,357.6556274
42910.2825,-5.812481239,42910.28251,0,42910.2825,358.1978037
42910.28251,-5.812481239,42910.28252,0,42910.28251,359.1014309
42910.28252,-5.812481239,42910.28253,0,42910.28252,356.5712748
42910.28253,-5.812481239,42910.28255,0,42910.28253,356.5712748
42910.28255,-5.812481239,42910.28256,0,42910.28255,357.6556274
42910.28256,-5.812481239,42910.28257,0,42910.28256,358.73998
42910.28257,-5.812481239,42910.28258,0,42910.28257,354.7640205
42910.28258,-5.812481239,42910.28259,0,42910.28258,358.73998
42910.28259,-5.812481239,42910.2826,0,42910.28259,356.7520003
42910.2826,-5.812481239,42910.28262,0,42910.2826,354.4025697
42910.28262,-5.812481239,42910.28263,0,42910.28262,357.2941766
42910.28263,-5.812481239,42910.28264,0,42910.28263,354.4025697
42910.28264,-5.812481239,42910.28265,0,42910.28264,352.4145899
42910.28265,-5.812481239,42910.28266,0,42910.28265,355.8483731
42910.28266,-5.812481239,42910.28267,0,42910.28266,354.7640205
42910.28267,-5.812481239,42910.28269,0,42910.28267,354.5832951
42910.28269,-5.812481239,42910.2827,0,42910.28269,355.3061968
42910.2827,-5.812481239,42910.28271,0,42910.2827,353.679668
42910.28271,-5.812481239,42910.28272,0,42910.28271,355.3061968
42910.28272,-5.812481239,42910.28273,0,42910.28272,355.4869223
42910.28273,-5.812481239,42910.28274,0,42910.28273,352.4145899
42910.28274,-5.812481239,42910.28275,0,42910.28274,357.2941766
42910.28275,-5.812481239,42910.28277,0,42910.28275,353.679668
42910.28277,-5.812481239,42910.28278,0,42910.28277,354.0411188
42910.28278,-5.812481239,42910.28279,0,42910.28278,357.2941766
42910.28279,-5.812481239,42910.2828,0,42910.28279,353.3182171
42910.2828,-5.812481239,42910.28281,0,42910.2828,354.0411188
42910.28281,-5.812481239,42910.28282,0,42910.28281,353.1374917
42910.28282,-5.812481239,42910.28284,0,42910.28282,351.5109628
42910.28284,-5.812481239,42910.28285,0,42910.28284,355.1254714
42910.28285,-5.812481239,42910.28286,0,42910.28285,353.8603934
42910.28286,-5.812481239,42910.28287,0,42910.28286,348.8000813
42910.28287,-5.812481239,42910.28288,0,42910.28287,353.8603934
42910.28288,-5.812481239,42910.28289,0,42910.28288,354.0411188
42910.28289,-5.812481239,42910.28291,0,42910.28289,351.6916882
42910.28291,-5.812481239,42910.28292,0,42910.28291,356.9327257
42910.28292,-5.812481239,42910.28293,0,42910.28292,353.3182171
42910.28293,-5.812481239,42910.28294,0,42910.28293,353.3182171
42910.28294,-5.812481239,42910.28295,0,42910.28294,353.8603934
42910.28295,-5.812481239,42910.28296,0,42910.28295,353.679668
42910.28296,-5.812481239,42910.28297,0,42910.28296,356.5712748
42910.28297,-5.812481239,42910.28299,0,42910.28297,353.679668
42910.28299,-5.812481239,42910.283,0,42910.28299,351.8724136
42910.283,-5.812481239,42910.28301,0,42910.283,354.4025697
42910.28301,-5.812481239,42910.28302,0,42910.28301,350.2458848
42910.28302,-5.812481239,42910.28303,0,42910.28302,350.0651593
42910.28303,-5.812481239,42910.28304,0,42910.28303,352.9567662
42910.28304,-5.812481239,42910.28306,0,42910.28304,349.7037085
42910.28306,-5.812481239,42910.28307,0,42910.28306,349.7037085
42910.28307,-5.812481239,42910.28308,0,42910.28307,351.1495119
42910.28308,-5.812481239,42910.28309,0,42910.28308,348.8000813
42910.28309,-5.812481239,42910.2831,0,42910.28309,351.1495119
42910.2831,-5.812481239,42910.28311,0,42910.2831,348.6193559
42910.28311,-5.812481239,42910.28313,0,42910.28311,345.3662981
42910.28313,-5.812481239,42910.28314,0,42910.28313,347.5350033
42910.28314,-5.812481239,42910.28315,0,42910.28314,347.5350033
42910.28315,-5.812481239,42910.28316,0,42910.28315,345.0048473
42910.28316,-5.812481239,42910.28317,0,42910.28316,346.4506507
42910.28317,-5.812481239,42910.28318,0,42910.28317,344.462671
42910.28318,-5.812481239,42910.28319,0,42910.28318,343.9204947
42910.28319,-5.812481239,42910.28321,0,42910.28319,345.9084744
42910.28321,-5.812481239,42910.28322,0,42910.28321,344.6433964
42910.28322,-5.812481239,42910.28323,0,42910.28322,347.8964542
42910.28323,-5.812481239,42910.28324,0,42910.28323,348.6193559
42910.28324,-5.812481239,42910.28325,0,42910.28324,344.462671
42910.28325,-5.812481239,42910.28326,0,42910.28325,349.522983
42910.28326,-5.812481239,42910.28328,0,42910.28326,350.4266102
42910.28328,-5.812481239,42910.28329,0,42910.28328,353.8603934
42910.28329,-5.812481239,42910.2833,0,42910.28329,353.8603934
42910.2833,-5.812481239,42910.28331,0,42910.2833,349.3422576
42910.28331,-5.812481239,42910.28332,0,42910.28331,348.9808068
42910.28332,-5.812481239,42910.28333,0,42910.28332,351.5109628
42910.28333,-5.812481239,42910.28334,0,42910.28333,352.4145899
42910.28334,-5.812481239,42910.28336,0,42910.28334,352.2338645
42910.28336,-5.812481239,42910.28337,0,42910.28336,352.2338645
42910.28337,-5.812481239,42910.28338,0,42910.28337,349.3422576
42910.28338,-5.812481239,42910.28339,0,42910.28338,343.5590438
42910.28339,-5.812481239,42910.2834,0,42910.28339,350.4266102
42910.2834,-5.812481239,42910.28341,0,42910.2834,351.5109628
42910.28341,-5.812481239,42910.28343,0,42910.28341,343.7397693
42910.28343,-5.812481239,42910.28344,0,42910.28343,348.0771796
42910.28344,-5.812481239,42910.28345,0,42910.28344,348.8000813
42910.28345,-5.812481239,42910.28346,0,42910.28345,345.1855727
42910.28346,-5.812481239,42910.28347,0,42910.28346,352.2338645
42910.28347,-5.812481239,42910.28348,0,42910.28347,348.6193559
42910.28348,-5.812481239,42910.2835,0,42910.28348,348.257905
42910.2835,-5.812481239,42910.28351,0,42910.2835,353.1374917
42910.28351,-5.812481239,42910.28352,0,42910.28351,347.5350033
42910.28352,-5.812481239,42910.28353,0,42910.28352,349.522983
42910.28353,-5.812481239,42910.28354,0,42910.28353,352.5953154
42910.28354,-5.812481239,42910.28355,0,42910.28354,346.6313762
42910.28355,-5.812481239,42910.28356,0,42910.28355,352.4145899
42910.28356,-5.812481239,42910.28358,0,42910.28356,350.4266102
42910.28358,-5.812481239,42910.28359,0,42910.28358,346.6313762
42910.28359,-5.812481239,42910.2836,0,42910.28359,349.3422576
42910.2836,-5.812481239,42910.28361,0,42910.2836,347.8964542
42910.28361,-5.812481239,42910.28362,0,42910.28361,342.1132404
42910.28362,-5.812481239,42910.28363,0,42910.28362,350.4266102
42910.28363,-5.812481239,42910.28365,0,42910.28363,346.8121016
42910.28365,-5.812481239,42910.28366,0,42910.28365,345.0048473
42910.28366,-5.812481239,42910.28367,0,42910.28366,352.4145899
42910.28367,-5.812481239,42910.28368,0,42910.28367,343.9204947
42910.28368,-5.812481239,42910.28369,0,42910.28368,347.1735524
42910.28369,-5.812481239,42910.2837,0,42910.28369,350.4266102
42910.2837,-5.812481239,42910.28372,0,42910.2837,343.197593
42910.28372,-5.812481239,42910.28373,0,42910.28372,347.5350033
42910.28373,-5.812481239,42910.28374,0,42910.28373,346.8121016
42910.28374,-5.812481239,42910.28375,0,42910.28374,344.2819456
42910.28375,-5.812481239,42910.28376,0,42910.28375,348.8000813
42910.28376,-5.812481239,42910.28377,0,42910.28376,344.6433964
42910.28377,-5.812481239,42910.28378,0,42910.28377,343.0168675
42910.28378,-5.812481239,42910.2838,0,42910.28378,349.522983
42910.2838,-5.812481239,42910.28381,0,42910.2838,345.3662981
42910.28381,-5.812481239,42910.28382,0,42910.28381,342.2939658
42910.28382,-5.812481239,42910.28383,0,42910.28382,348.257905
42910.28383,-5.812481239,42910.28384,0,42910.28383,342.1132404
42910.28384,-5.812481239,42910.28385,0,42910.28384,343.0168675
42910.28385,-5.812481239,42910.28387,0,42910.28385,342.4746912
42910.28387,-5.812481239,42910.28388,0,42910.28387,340.1252606
42910.28388,-5.812481239,42910.28389,0,42910.28388,343.197593
42910.28389,-5.812481239,42910.2839,0,42910.28389,341.3903387
42910.2839,-5.812481239,42910.28391,0,42910.2839,342.1132404
42910.28391,-5.812481239,42910.28392,0,42910.28391,344.2819456
42910.28392,-5.812481239,42910.28394,0,42910.28392,341.0288878
42910.28394,-5.812481239,42910.28395,0,42910.28394,343.9204947
42910.28395,-5.812481239,42910.28396,0,42910.28395,345.0048473
42910.28396,-5.812481239,42910.28397,0,42910.28396,341.0288878
42910.28397,-5.812481239,42910.28398,0,42910.28397,342.8361421
42910.28398,-5.812481239,42910.28399,0,42910.28398,342.4746912
42910.28399,-5.812481239,42910.284,0,42910.28399,339.4023589
42910.284,-5.812481239,42910.28402,0,42910.284,344.2819456
42910.28402,-5.812481239,42910.28403,0,42910.28402,343.9204947
42910.28403,-5.812481239,42910.28404,0,42910.28403,338.6794572
42910.28404,-5.812481239,42910.28405,0,42910.28404,343.197593
42910.28405,-5.812481239,42910.28406,0,42910.28405,338.1372809
42910.28406,-5.812481239,42910.28407,0,42910.28406,338.8601826
42910.28407,-5.812481239,42910.28409,0,42910.28407,344.462671
42910.28409,-5.812481239,42910.2841,0,42910.28409,341.5710641
42910.2841,-5.812481239,42910.28411,0,42910.2841,340.3059861
42910.28411,-5.812481239,42910.28412,0,42910.28411,341.5710641
42910.28412,-5.812481239,42910.28413,0,42910.28412,340.1252606
42910.28413,-5.812481239,42910.28414,0,42910.28413,342.4746912
42910.28414,-5.812481239,42910.28416,0,42910.28414,343.0168675
42910.28416,-5.812481239,42910.28417,0,42910.28416,337.77583
42910.28417,-5.812481239,42910.28418,0,42910.28417,341.3903387
42910.28418,-5.812481239,42910.28419,0,42910.28418,345.1855727
42910.28419,-5.812481239,42910.2842,0,42910.28419,337.9565555
42910.2842,-5.812481239,42910.28421,0,42910.2842,343.197593
42910.28421,-5.812481239,42910.28422,0,42910.28421,340.1252606
42910.28422,-5.812481239,42910.28424,0,42910.28422,337.2336538
42910.28424,-5.812481239,42910.28425,0,42910.28424,345.0048473
42910.28425,-5.812481239,42910.28426,0,42910.28425,337.9565555
42910.28426,-5.812481239,42910.28427,0,42910.28426,339.9445352
42910.28427,-5.812481239,42910.28428,0,42910.28427,343.7397693
42910.28428,-5.812481239,42910.28429,0,42910.28428,335.6071249
42910.28429,-5.812481239,42910.28431,0,42910.28429,339.2216335
42910.28431,-5.812481239,42910.28432,0,42910.28431,341.0288878
42910.28432,-5.812481239,42910.28433,0,42910.28432,335.9685757
42910.28433,-5.812481239,42910.28434,0,42910.28433,337.9565555
42910.28434,-5.812481239,42910.28435,0,42910.28434,337.4143792
42910.28435,-5.812481239,42910.28436,0,42910.28435,335.7878503
42910.28436,-5.812481239,42910.28438,0,42910.28436,336.6914775
42910.28438,-5.812481239,42910.28439,0,42910.28438,341.3903387
42910.28439,-5.812481239,42910.2844,0,42910.28439,339.9445352
42910.2844,-5.812481239,42910.28441,0,42910.2844,339.9445352
42910.28441,-5.812481239,42910.28442,0,42910.28441,337.0529283
42910.28442,-5.812481239,42910.28443,0,42910.28442,338.8601826
42910.28443,-5.812481239,42910.28444,0,42910.28443,338.6794572
42910.28444,-5.812481239,42910.28446,0,42910.28444,335.0649486
42910.28446,-5.812481239,42910.28447,0,42910.28446,337.4143792
42910.28447,-5.812481239,42910.28448,0,42910.28447,334.8842232
42910.28448,-5.812481239,42910.28449,0,42910.28448,337.0529283
42910.28449,-5.812481239,42910.2845,0,42910.28449,336.3300266
42910.2845,-5.812481239,42910.28451,0,42910.2845,337.77583
42910.28451,-5.812481239,42910.28453,0,42910.28451,338.8601826
42910.28453,-5.812481239,42910.28454,0,42910.28453,337.4143792
42910.28454,-5.812481239,42910.28455,0,42910.28454,337.77583
42910.28455,-5.812481239,42910.28456,0,42910.28455,337.77583
42910.28456,-5.812481239,42910.28457,0,42910.28456,336.510752
42910.28457,-5.812481239,42910.28458,0,42910.28457,335.7878503
42910.28458,-5.812481239,42910.28459,0,42910.28458,337.2336538
42910.28459,-5.812481239,42910.28461,0,42910.28459,332.1733417
42910.28461,-5.812481239,42910.28462,0,42910.28461,334.3420469
42910.28462,-5.812481239,42910.28463,0,42910.28462,334.8842232
42910.28463,-5.812481239,42910.28464,0,42910.28463,330.7275382
42910.28464,-5.812481239,42910.28465,0,42910.28464,334.5227723
42910.28465,-5.812481239,42910.28466,0,42910.28465,334.8842232
42910.28466,-5.812481239,42910.28468,0,42910.28466,330.0046365
42910.28468,-5.812481239,42910.28469,0,42910.28468,333.7998706
42910.28469,-5.812481239,42910.2847,0,42910.28469,332.715518
42910.2847,-5.812481239,42910.28471,0,42910.2847,332.715518
42910.28471,-5.812481239,42910.28472,0,42910.28471,334.5227723
42910.28472,-5.812481239,42910.28473,0,42910.28472,330.0046365
42910.28473,-5.812481239,42910.28475,0,42910.28473,333.0769688
42910.28475,-5.812481239,42910.28476,0,42910.28475,336.3300266
42910.28476,-5.812481239,42910.28477,0,42910.28476,336.3300266
42910.28477,-5.812481239,42910.28478,0,42910.28477,340.3059861
42910.28478,-5.812481239,42910.28479,0,42910.28478,342.8361421
42910.28479,-5.812481239,42910.2848,0,42910.28479,341.0288878
42910.2848,-5.812481239,42910.28481,0,42910.2848,339.4023589
42910.28481,-5.812481239,42910.28483,0,42910.28481,345.727749
42910.28483,-5.812481239,42910.28484,0,42910.28483,337.9565555
42910.28484,-5.812481239,42910.28485,0,42910.28484,338.1372809
42910.28485,-5.812481239,42910.28486,0,42910.28485,343.9204947
42910.28486,-5.812481239,42910.28487,0,42910.28486,335.0649486
42910.28487,-5.812481239,42910.28488,0,42910.28487,339.2216335
42910.28488,-5.812481239,42910.2849,0,42910.28488,341.3903387
42910.2849,-5.812481239,42910.28491,0,42910.2849,335.7878503
42910.28491,-5.812481239,42910.28492,0,42910.28491,340.8481624
42910.28492,-5.812481239,42910.28493,0,42910.28492,340.3059861
42910.28493,-5.812481239,42910.28494,0,42910.28493,339.9445352
42910.28494,-5.812481239,42910.28495,0,42910.28494,338.6794572
42910.28495,-5.812481239,42910.28497,0,42910.28495,338.6794572
42910.28497,-5.812481239,42910.28498,0,42910.28497,339.2216335
42910.28498,-5.812481239,42910.28499,0,42910.28498,336.6914775
42910.28499,-5.812481239,42910.285,0,42910.28499,339.2216335
42910.285,-5.812481239,42910.28501,0,42910.285,334.3420469
42910.28501,-5.812481239,42910.28502,0,42910.28501,340.3059861
42910.28502,-5.812481239,42910.28503,0,42910.28502,342.1132404
42910.28503,-5.812481239,42910.28505,0,42910.28503,337.9565555
42910.28505,-5.812481239,42910.28506,0,42910.28505,340.1252606
42910.28506,-5.812481239,42910.28507,0,42910.28506,340.8481624
42910.28507,-5.812481239,42910.28508,0,42910.28507,338.6794572
42910.28508,-5.812481239,42910.28509,0,42910.28508,335.7878503
42910.28509,-5.812481239,42910.2851,0,42910.28509,340.8481624
42910.2851,-5.812481239,42910.28512,0,42910.2851,340.1252606
42910.28512,-5.812481239,42910.28513,0,42910.28512,339.9445352
42910.28513,-5.812481239,42910.28514,0,42910.28513,341.3903387
42910.28514,-5.812481239,42910.28515,0,42910.28514,336.3300266
42910.28515,-5.812481239,42910.28516,0,42910.28515,341.7517895
42910.28516,-5.812481239,42910.28517,0,42910.28516,341.3903387
42910.28517,-5.812481239,42910.28519,0,42910.28517,339.5830844
42910.28519,-5.812481239,42910.2852,0,42910.28519,341.7517895
42910.2852,-5.812481239,42910.28521,0,42910.2852,343.7397693
42910.28521,-5.812481239,42910.28522,0,42910.28521,340.8481624
42910.28522,-5.812481239,42910.28523,0,42910.28522,338.4987318
42910.28523,-5.812481239,42910.28524,0,42910.28523,345.0048473
42910.28524,-5.812481239,42910.28525,0,42910.28524,337.77583
42910.28525,-5.812481239,42910.28527,0,42910.28525,345.727749
42910.28527,-5.812481239,42910.28528,0,42910.28527,343.7397693
42910.28528,-5.812481239,42910.28529,0,42910.28528,338.6794572
42910.28529,-5.812481239,42910.2853,0,42910.28529,347.1735524
42910.2853,-5.812481239,42910.28531,0,42910.2853,339.9445352
42910.28531,-5.812481239,42910.28532,0,42910.28531,342.4746912
42910.28532,-5.812481239,42910.28534,0,42910.28532,341.0288878
42910.28534,-5.812481239,42910.28535,0,42910.28534,335.7878503
42910.28535,-5.812481239,42910.28536,0,42910.28535,343.9204947
42910.28536,-5.812481239,42910.28537,0,42910.28536,340.1252606
42910.28537,-5.812481239,42910.28538,0,42910.28537,336.6914775
42910.28538,-5.812481239,42910.28539,0,42910.28538,343.0168675
42910.28539,-5.812481239,42910.28541,0,42910.28539,338.8601826
42910.28541,-5.812481239,42910.28542,0,42910.28541,337.9565555
42910.28542,-5.812481239,42910.28543,0,42910.28542,342.4746912
42910.28543,-5.812481239,42910.28544,0,42910.28543,341.7517895
42910.28544,-5.812481239,42910.28545,0,42910.28544,343.5590438
42910.28545,-5.812481239,42910.28546,0,42910.28545,344.462671
42910.28546,-5.812481239,42910.28547,0,42910.28546,338.6794572
42910.28547,-5.812481239,42910.28549,0,42910.28547,342.4746912
42910.28549,-5.812481239,42910.2855,0,42910.28549,343.7397693
42910.2855,-5.812481239,42910.28551,0,42910.2855,338.8601826
42910.28551,-5.812481239,42910.28552,0,42910.28551,340.8481624
42910.28552,-5.812481239,42910.28553,0,42910.28552,338.6794572
42910.28553,-5.812481239,42910.28554,0,42910.28553,339.9445352
42910.28554,-5.812481239,42910.28556,0,42910.28554,340.3059861
42910.28556,-5.812481239,42910.28557,0,42910.28556,337.9565555
42910.28557,-5.812481239,42910.28558,0,42910.28557,341.5710641
42910.28558,-5.812481239,42910.28559,0,42910.28558,339.4023589
42910.28559,-5.812481239,42910.2856,0,42910.28559,337.4143792
42910.2856,-5.812481239,42910.28561,0,42910.2856,339.4023589
42910.28561,-5.812481239,42910.28563,0,42910.28561,338.8601826
42910.28563,-5.812481239,42910.28564,0,42910.28563,339.5830844
42910.28564,-5.812481239,42910.28565,0,42910.28564,337.2336538
42910.28565,-5.812481239,42910.28566,0,42910.28565,338.8601826
42910.28566,-5.812481239,42910.28567,0,42910.28566,338.1372809
42910.28567,-5.812481239,42910.28568,0,42910.28567,341.0288878
42910.28568,-5.812481239,42910.28569,0,42910.28568,340.6674369
42910.28569,-5.812481239,42910.28571,0,42910.28569,337.0529283
42910.28571,-5.812481239,42910.28572,0,42910.28571,340.3059861
42910.28572,-5.812481239,42910.28573,0,42910.28572,336.3300266
42910.28573,-5.812481239,42910.28574,0,42910.28573,336.510752
42910.28574,-5.812481239,42910.28575,0,42910.28574,341.0288878
42910.28575,-5.812481239,42910.28576,0,42910.28575,334.1613214
42910.28576,-5.812481239,42910.28578,0,42910.28576,330.5468128
42910.28578,-5.812481239,42910.28579,0,42910.28578,311.751368
42910.28579,-5.812481239,42910.2858,0,42910.28579,311.751368
42910.2858,-5.812481239,42910.28581,0,42910.2858,310.8477409
42910.28581,-5.812481239,42910.28582,0,42910.28581,304.7030762
42910.28582,-5.812481239,42910.28583,0,42910.28582,299.6427642
42910.28583,-5.812481239,42910.28584,0,42910.28583,287.7148857
42910.28584,-5.812481239,42910.28586,0,42910.28584,289.8835909
42910.28586,-5.812481239,42910.28587,0,42910.28586,291.5101198
42910.28587,-5.812481239,42910.28588,0,42910.28587,284.8232788
42910.28588,-5.812481239,42910.28589,0,42910.28588,286.991984
42910.28589,-5.812481239,42910.2859,0,42910.28589,286.4498077
42910.2859,-5.812481239,42910.28591,0,42910.2859,283.9196517
42910.28591,-5.812481239,42910.28593,0,42910.28591,280.4858685
42910.28593,-5.812481239,42910.28594,0,42910.28593,279.2207905
42910.28594,-5.812481239,42910.28595,0,42910.28594,279.2207905
42910.28595,-5.812481239,42910.28596,0,42910.28595,276.1484582
42910.28596,-5.812481239,42910.28597,0,42910.28596,272.5339496
42910.28597,-5.812481239,42910.28598,0,42910.28597,273.979753
42910.28598,-5.812481239,42910.286,0,42910.28598,277.5942616
42910.286,-5.812481239,42910.28601,0,42910.286,270.9074207
42910.28601,-5.812481239,42910.28602,0,42910.28601,274.8833802
42910.28602,-5.812481239,42910.28603,0,42910.28602,275.244831
42910.28603,-5.812481239,42910.28604,0,42910.28603,269.8230681
42910.28604,-5.812481239,42910.28605,0,42910.28604,271.2688715
42910.28605,-5.812481239,42910.28606,0,42910.28605,271.8110478
42910.28606,-5.812481239,42910.28608,0,42910.28606,269.6423427
42910.28608,-5.812481239,42910.28609,0,42910.28608,269.1001664
42910.28609,-5.812481239,42910.2861,0,42910.28609,268.9194409
42910.2861,-5.812481239,42910.28611,0,42910.2861,268.3772646
42910.28611,-5.812481239,42910.28612,0,42910.28611,264.5820306
42910.28612,-5.812481239,42910.28613,0,42910.28612,263.8591289
42910.28613,-5.812481239,42910.28615,0,42910.28613,265.1242069
42910.28615,-5.812481239,42910.28616,0,42910.28615,262.2326
42910.28616,-5.812481239,42910.28617,0,42910.28616,261.8711491
42910.28617,-5.812481239,42910.28618,0,42910.28617,261.5096983
42910.28618,-5.812481239,42910.28619,0,42910.28618,260.7867966
42910.28619,-5.812481239,42910.2862,0,42910.28619,260.7867966
42910.2862,-5.812481239,42910.28622,0,42910.2862,260.4253457
42910.28622,-5.812481239,42910.28623,0,42910.28622,261.1482474
42910.28623,-5.812481239,42910.28624,0,42910.28623,257.1722879
42910.28624,-5.812481239,42910.28625,0,42910.28624,257.7144642
42910.28625,-5.812481239,42910.28626,0,42910.28625,257.1722879
42910.28626,-5.812481239,42910.28627,0,42910.28626,257.3530134
42910.28627,-5.812481239,42910.28628,0,42910.28627,257.3530134
42910.28628,-5.812481239,42910.2863,0,42910.28628,255.7264845
42910.2863,-5.812481239,42910.28631,0,42910.2863,255.7264845
